"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"1","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h14","06h54","A l'heure",0,"","05 juin 2024 R"
"2","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h43","07h18","A l'heure",0,"","05 juin 2024 R"
"3","LE HAVRE","PARIS-ST-LAZARE","05h17","07h39","A l'heure",0,"","05 juin 2024 R"
"4","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h04","07h51","A l'heure",0,"","05 juin 2024 R"
"5","VERNON-GIVERNY","PARIS-ST-LAZARE","07h02","08h08","A l'heure",0,"","05 juin 2024 R"
"6","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h33","08h16","A l'heure",0,"","05 juin 2024 R"
"7","VERNON-GIVERNY","PARIS-ST-LAZARE","07h22","08h28","A l'heure",0,"","05 juin 2024 R"
"8","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h57","08h36","A l'heure",0,"","05 juin 2024 R"
"9","LE HAVRE","PARIS-ST-LAZARE","06h27","08h39","A l'heure",0,"","05 juin 2024 R"
"10","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h37","09h17","Non",27,"Présence de personnes dans les voies en gare de Paris-St- Lazare","05 juin 2024 R"
"11","LE HAVRE","PARIS-ST-LAZARE","07h05","09h20","Non",26,"Présence de personnes dans les voies en gare de Paris-St- Lazare","05 juin 2024 R"
"12","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h14","09h49","Non",15,"Emprunt d'un autre itinéraire en raison de la présence de personne dans les voies à Paris-St-Lazare","05 juin 2024 R"
"13","LE HAVRE","PARIS-ST-LAZARE","08h03","10h23","A l'heure",0,"","05 juin 2024 R"
"14","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h12","10h48","A l'heure",0,"","05 juin 2024 R"
"15","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","10h11","11h48","A l'heure",0,"","05 juin 2024 R"
"16","LE HAVRE","PARIS-ST-LAZARE","10h03","12h23","Non",9,"","05 juin 2024 R"
"17","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","12h11","13h48","A l'heure",0,"","05 juin 2024 R"
"18","LE HAVRE","PARIS-ST-LAZARE","12h03","14h23","A l'heure",0,"","05 juin 2024 R"
"19","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","13h09","14h48","A l'heure",0,"","05 juin 2024 R"
"20","LE HAVRE","PARIS-ST-LAZARE","13h09","15h18","Non",9,"Emprunt d'un autre itinéraire suite à la panne d'un aiguillage à Aubergenville","05 juin 2024 R"
"21","LE HAVRE","PARIS-ST-LAZARE","14h03","16h23","A l'heure",0,"","05 juin 2024 R"
"22","LE HAVRE","PARIS-ST-LAZARE","15h03","17h20","A l'heure",0,"","05 juin 2024 R"
"23","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","16h09","17h51","A l'heure",0,"","05 juin 2024 R"
"24","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","17h09","18h49","A l'heure",0,"","05 juin 2024 R"
"25","LE HAVRE","PARIS-ST-LAZARE","17h03","19h20","A l'heure",0,"","05 juin 2024 R"
"26","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h09","19h49","A l'heure",0,"","05 juin 2024 R"
"27","LE HAVRE","PARIS-ST-LAZARE","18h01","20h25","Non",24,"Emprunt d'un autre itinéraire suite à la panne d'un aiguillage à Aubergenville","05 juin 2024 R"
"28","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","19h13","20h49","Non",26,"","05 juin 2024 R"
"29","LE HAVRE","PARIS-ST-LAZARE","19h02","21h20","A l'heure",0,"","05 juin 2024 R"
"30","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","21h50","Non",16,"Conséquence de l'application d'une procédure de dépannage à Sartrouville sur le train n°3353","05 juin 2024 R"
"31","LE HAVRE","PARIS-ST-LAZARE","20h03","22h23","A l'heure",0,"","05 juin 2024 R"
"32","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","05h46","07h20","A l'heure",0,"","05 juin 2024 R"
"33","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","06h09","07h48","A l'heure",0,"","05 juin 2024 R"
"34","PARIS-ST-LAZARE","LE HAVRE","06h40","08h48","A l'heure",0,"","05 juin 2024 R"
"35","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","07h12","08h48","A l'heure",0,"","05 juin 2024 R"
"36","PARIS-ST-LAZARE","LE HAVRE","07h40","09h58","A l'heure",0,"","05 juin 2024 R"
"37","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","08h14","09h46","A l'heure",0,"","05 juin 2024 R"
"38","PARIS-ST-LAZARE","LE HAVRE","08h40","10h58","A l'heure",0,"","05 juin 2024 R"
"39","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","10h11","11h44","Non",21,"Conséquence de la présence de personnes dans les voies en gare de Paris-St-Lazare","05 juin 2024 R"
"40","PARIS-ST-LAZARE","LE HAVRE","10h40","12h58","A l'heure",0,"","05 juin 2024 R"
"41","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","12h12","13h50","A l'heure",0,"","05 juin 2024 R"
"42","PARIS-ST-LAZARE","LE HAVRE","12h39","14h58","A l'heure",0,"","05 juin 2024 R"
"43","PARIS-ST-LAZARE","LE HAVRE","13h40","15h48","A l'heure",0,"","05 juin 2024 R"
"44","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","14h12","15h41","A l'heure",0,"","05 juin 2024 R"
"45","PARIS-ST-LAZARE","LE HAVRE","14h40","16h58","A l'heure",0,"","05 juin 2024 R"
"46","PARIS-ST-LAZARE","LE HAVRE","15h40","17h58","A l'heure",0,"","05 juin 2024 R"
"47","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h11","17h47","A l'heure",0,"","05 juin 2024 R"
"48","PARIS-ST-LAZARE","LE HAVRE","16h40","18h58","Non",24,"","05 juin 2024 R"
"49","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h50","18h31","Non",21,"","05 juin 2024 R"
"50","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h12","18h50","Non",20,"","05 juin 2024 R"
"51","PARIS-ST-LAZARE","LE HAVRE","17h40","20h00","Non",9,"","05 juin 2024 R"
"52","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h49","19h25","A l'heure",0,"","05 juin 2024 R"
"53","PARIS-ST-LAZARE","VERNON-GIVERNY","17h52","18h58","Non",8,"","05 juin 2024 R"
"54","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h11","19h54","Non",23,"Conséquence de l'application d'une procédure de dépannage à Sartrouville sur le train n°3353","05 juin 2024 R"
"55","PARIS-ST-LAZARE","VERNON-GIVERNY","18h21","19h29","A l'heure",0,"","05 juin 2024 R"
"56","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","Non",11,"","05 juin 2024 R"
"57","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h50","20h26","Non",9,"","05 juin 2024 R"
"58","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","19h11","20h47","A l'heure",0,"","05 juin 2024 R"
"59","PARIS-ST-LAZARE","LE HAVRE","19h40","21h55","A l'heure",0,"","05 juin 2024 R"
"60","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","20h12","21h49","A l'heure",0,"","05 juin 2024 R"
"61","PARIS-ST-LAZARE","LE HAVRE","20h40","22h55","A l'heure",0,"","05 juin 2024 R"
"62","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","21h12","22h44","Non",26,"","05 juin 2024 R"
"63","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","05h11","06h28","A l'heure",0,"","05 juin 2024 R"
"64","CAEN","PARIS-ST-LAZARE","04h59","07h15","A l'heure",0,"","05 juin 2024 R"
"65","SERQUIGNY","PARIS-ST-LAZARE","05h27","07h28","A l'heure",0,"","05 juin 2024 R"
"66","CAEN","PARIS-ST-LAZARE","06h09","08h19","A l'heure",0,"","05 juin 2024 R"
"67","SERQUIGNY","PARIS-ST-LAZARE","06h57","08h50","A l'heure",0,"","05 juin 2024 R"
"68","CHERBOURG","PARIS-ST-LAZARE","05h49","08h58","A l'heure",0,"","05 juin 2024 R"
"69","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","07h25","09h38","Non",14,"Présence de personnes dans les voies en gare de Paris-St- Lazare","05 juin 2024 R"
"70","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","08h37","09h52","Non",20,"Emprunt d'un autre itinéraire en raison de la présence de personne dans les voies à Paris-St-Lazare","05 juin 2024 R"
"71","CHERBOURG","PARIS-ST-LAZARE","06h46","09h57","A l'heure",0,"","05 juin 2024 R"
"72","CAEN","PARIS-ST-LAZARE","08h25","10h32","A l'heure",0,"","05 juin 2024 R"
"73","CAEN","PARIS-ST-LAZARE","09h06","11h04","A l'heure",0,"","05 juin 2024 R"
"74","CHERBOURG","PARIS-ST-LAZARE","08h54","12h02","A l'heure",0,"","05 juin 2024 R"
"75","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h22","12h32","A l'heure",0,"","05 juin 2024 R"
"76","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","12h34","13h52","A l'heure",0,"","05 juin 2024 R"
"77","CHERBOURG","PARIS-ST-LAZARE","10h48","14h02","A l'heure",0,"","05 juin 2024 R"
"78","SERQUIGNY","PARIS-ST-LAZARE","12h26","14h06","A l'heure",0,"","05 juin 2024 R"
"79","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","14h29","15h51","A l'heure",0,"","05 juin 2024 R"
"80","CHERBOURG","PARIS-ST-LAZARE","12h48","15h56","A l'heure",0,"","05 juin 2024 R"
"81","CAEN","PARIS-ST-LAZARE","14h25","16h31","A l'heure",0,"","05 juin 2024 R"
"82","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","16h28","17h48","A l'heure",0,"","05 juin 2024 R"
"83","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","17h34","18h55","A l'heure",0,"","05 juin 2024 R"
"84","CAEN","PARIS-ST-LAZARE","16h57","19h01","A l'heure",0,"","05 juin 2024 R"
"85","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","17h22","19h30","A l'heure",0,"","05 juin 2024 R"
"86","CHERBOURG","PARIS-ST-LAZARE","16h47","19h56","A l'heure",0,"","05 juin 2024 R"
"87","CHERBOURG","PARIS-ST-LAZARE","17h39","21h03","Non",42,"Intervention des forces de l'ordre en gare d'Évreux puis panne d'un aiguillage à Aubergenville","05 juin 2024 R"
"88","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","20h35","21h53","A l'heure",0,"","05 juin 2024 R"
"89","CHERBOURG","PARIS-ST-LAZARE","19h17","23h24","A l'heure",0,"","05 juin 2024 R"
"90","PARIS-ST-LAZARE","CHERBOURG","06h12","09h36","A l'heure",0,"","05 juin 2024 R"
"91","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","07h09","08h24","A l'heure",0,"","05 juin 2024 R"
"92","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","07h27","09h40","A l'heure",0,"","05 juin 2024 R"
"93","PARIS-ST-LAZARE","CAEN","08h29","10h36","A l'heure",0,"","05 juin 2024 R"
"94","PARIS-ST-LAZARE","SERQUIGNY","09h01","10h40","Non",52,"Conséquence de la présence de personnes dans les voies en gare de Paris-St-Lazare","05 juin 2024 R"
"95","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","09h10","10h24","Non",21,"Présence de personnes dans les voies en gare de Paris-St- Lazare","05 juin 2024 R"
"96","PARIS-ST-LAZARE","CAEN","09h59","12h03","A l'heure",0,"","05 juin 2024 R"
"97","PARIS-ST-LAZARE","CHERBOURG","10h59","14h06","A l'heure",0,"","05 juin 2024 R"
"98","PARIS-ST-LAZARE","SERQUIGNY","11h09","12h59","A l'heure",0,"","05 juin 2024 R"
"99","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","12h30","14h37","A l'heure",0,"","05 juin 2024 R"
"100","PARIS-ST-LAZARE","CHERBOURG","12h59","16h06","A l'heure",0,"","05 juin 2024 R"
"101","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","13h10","14h25","A l'heure",0,"","05 juin 2024 R"
"102","PARIS-ST-LAZARE","CAEN","13h56","16h02","A l'heure",0,"","05 juin 2024 R"
"103","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","15h09","16h24","A l'heure",0,"","05 juin 2024 R"
"104","PARIS-ST-LAZARE","CHERBOURG","15h58","19h06","A l'heure",0,"","05 juin 2024 R"
"105","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","16h08","18h20","A l'heure",0,"","05 juin 2024 R"
"106","PARIS-ST-LAZARE","SERQUIGNY","16h30","18h16","A l'heure",0,"","05 juin 2024 R"
"107","PARIS-ST-LAZARE","CHERBOURG","16h59","20h16","A l'heure",0,"","05 juin 2024 R"
"108","PARIS-ST-LAZARE","CAEN","17h09","19h16","A l'heure",0,"","05 juin 2024 R"
"109","PARIS-ST-LAZARE","SERQUIGNY","17h30","19h20","A l'heure",0,"","05 juin 2024 R"
"110","PARIS-ST-LAZARE","CHERBOURG","17h59","21h15","A l'heure",0,"","05 juin 2024 R"
"111","PARIS-ST-LAZARE","CAEN","18h08","20h21","Non",16,"Conséquence de l'application d'une procédure de dépannage à Sartrouville sur le train n°3353","05 juin 2024 R"
"112","PARIS-ST-LAZARE","SERQUIGNY","18h30","20h20","A l'heure",0,"","05 juin 2024 R"
"113","PARIS-ST-LAZARE","CHERBOURG","18h59","22h20","A l'heure",0,"","05 juin 2024 R"
"114","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","19h08","21h23","A l'heure",0,"","05 juin 2024 R"
"115","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","19h30","20h49","A l'heure",0,"","05 juin 2024 R"
"116","PARIS-ST-LAZARE","CAEN","19h59","22h02","A l'heure",0,"","05 juin 2024 R"
"117","PARIS-ST-LAZARE","CAEN","20h59","23h02","Non",26,"","05 juin 2024 R"
"118","ARGENTAN","PARIS-VAUGIRARD","06h12","08h16","Non",30,"Dérangement d'une dispositif affectant les voies à Nonancourt","05 juin 2024 R"
"119","GRANVILLE","PARIS-MONTPARNASSE","05h56","09h17","A l'heure",0,"","05 juin 2024 R"
"120","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","A l'heure",0,"","05 juin 2024 R"
"121","ARGENTAN","PARIS-VAUGIRARD","12h12","14h15","A l'heure",0,"","05 juin 2024 R"
"122","GRANVILLE","PARIS-MONTPARNASSE","11h56","15h06","A l'heure",0,"","05 juin 2024 R"
"123","GRANVILLE","PARIS-MONTPARNASSE","15h53","19h15","A l'heure",0,"","05 juin 2024 R"
"124","GRANVILLE","PARIS-MONTPARNASSE","18h38","22h06","A l'heure",0,"","05 juin 2024 R"
"125","PARIS-MONTPARNASSE","GRANVILLE","07h32","10h53","A l'heure",0,"","05 juin 2024 R"
"126","PARIS-MONTPARNASSE",NA,"07h32","11h21","A l'heure",0,"","05 juin 2024 R"
"127","PARIS-MONTPARNASSE","ARGENTAN","09h45","11h40","A l'heure",0,"","05 juin 2024 R"
"128","PARIS-MONTPARNASSE","GRANVILLE","10h54","13h54","A l'heure",0,"","05 juin 2024 R"
"129","PARIS-MONTPARNASSE","GRANVILLE","13h54","17h00","A l'heure",0,"","05 juin 2024 R"
"130","PARIS-VAUGIRARD","GRANVILLE","17h13","20h39","A l'heure",0,"","05 juin 2024 R"
"131","PARIS-MONTPARNASSE","ARGENTAN","18h13","20h21","A l'heure",0,"","05 juin 2024 R"
"132","PARIS-MONTPARNASSE","GRANVILLE","19h43","23h05","A l'heure",0,"","05 juin 2024 R"
