"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"1","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h43","07h18","A l'heure",0,"","16 février 2024%"
"2","LE HAVRE","PARIS-ST-LAZARE","05h17","07h39","A l'heure",0,"","16 février 2024%"
"3","VERNON-GIVERNY","PARIS-ST-LAZARE","07h02","08h08","A l'heure",0,"","16 février 2024%"
"4","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h33","08h16","A l'heure",0,"","16 février 2024%"
"5","VERNON-GIVERNY","PARIS-ST-LAZARE","07h22","08h28","A l'heure",0,"","16 février 2024%"
"6","LE HAVRE","PARIS-ST-LAZARE","06h27","08h39","A l'heure",0,"","16 février 2024%"
"7","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h37","09h17","A l'heure",0,"","16 février 2024%"
"8","LE HAVRE","PARIS-ST-LAZARE","08h03","10h23","A l'heure",0,"","16 février 2024%"
"9","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h12","10h48","A l'heure",0,"","16 février 2024%"
"10","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","10h11","11h48","A l'heure",0,"","16 février 2024%"
"11","LE HAVRE","PARIS-ST-LAZARE","10h03","12h23","A l'heure",0,"","16 février 2024%"
"12","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","12h11","13h48","A l'heure",0,"","16 février 2024%"
"13","LE HAVRE","PARIS-ST-LAZARE","12h03","14h23","Supp partielle",0,"Supp Terminus en gare de Vernon en raison de la découverte d'un 14h23 bagage abandonné à bord","16 février 2024%"
"14","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","13h09","14h48","A l'heure",0,"","16 février 2024%"
"15","LE HAVRE","PARIS-ST-LAZARE","14h03","16h23","A l'heure",0,"","16 février 2024%"
"16","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","17h09","18h49","Non",13,"","16 février 2024%"
"17","LE HAVRE","PARIS-ST-LAZARE","17h03","19h20","A l'heure",0,"","16 février 2024%"
"18","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h09","19h49","A l'heure",0,"","16 février 2024%"
"19","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","19h13","20h49","A l'heure",0,"","16 février 2024%"
"20","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","21h50","A l'heure",0,"","16 février 2024%"
"21","LE HAVRE","PARIS-ST-LAZARE","20h03","22h23","A l'heure",0,"","16 février 2024%"
"22","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","05h46","07h20","A l'heure",0,"","16 février 2024%"
"23","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","06h09","07h48","A l'heure",0,"","16 février 2024%"
