"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"1","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h02","07h48","A l'heure",0,"","22 juin 2024 R"
"2","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h12","08h48","A l'heure",0,"","22 juin 2024 R"
"3","LE HAVRE","PARIS-ST-LAZARE","07h01","09h23","A l'heure",0,"","22 juin 2024 R"
"4","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h09","09h48","A l'heure",0,"","22 juin 2024 R"
"5","LE HAVRE","PARIS-ST-LAZARE","08h00","10h23","A l'heure",0,"","22 juin 2024 R"
"6","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h13","10h48","A l'heure",0,"","22 juin 2024 R"
"7","LE HAVRE","PARIS-ST-LAZARE","08h59","11h22","A l'heure",0,"","22 juin 2024 R"
"8","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","10h09","11h48","A l'heure",0,"","22 juin 2024 R"
"9","LE HAVRE","PARIS-ST-LAZARE","10h01","12h23","A l'heure",0,"","22 juin 2024 R"
"10","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","11h10","12h49","A l'heure",0,"","22 juin 2024 R"
"11","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","12h09","13h48","A l'heure",0,"","22 juin 2024 R"
"12","LE HAVRE","PARIS-ST-LAZARE","12h07","14h49","A l'heure",0,"","22 juin 2024 R"
"13","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","14h55","16h50","A l'heure",0,"","22 juin 2024 R"
"14","LE HAVRE","PARIS-ST-LAZARE","14h33","17h05","A l'heure",0,"","22 juin 2024 R"
"15","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","16h07","17h52","Non",10,"","22 juin 2024 R"
"16","LE HAVRE","PARIS-ST-LAZARE","16h01","18h50","A l'heure",0,"","22 juin 2024 R"
"17","LE HAVRE","PARIS-ST-LAZARE","17h09","19h47","A l'heure",0,"","22 juin 2024 R"
"18","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h11","20h19","A l'heure",0,"","22 juin 2024 R"
"19","LE HAVRE","PARIS-ST-LAZARE","19h01","21h25","A l'heure",0,"","22 juin 2024 R"
"20","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","22h04","A l'heure",0,"","22 juin 2024 R"
