"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"53","PARIS-ST-LAZARE","VERNON-GIVERNY","17h52","18h58","A l'heure",0,"","26 mars 2024 R"
"54","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h11","19h54","A l'heure",0,"","26 mars 2024 R"
"55","PARIS-ST-LAZARE","VERNON-GIVERNY","18h21","19h29","Non",9,"","26 mars 2024 R"
"56","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","Non",0,"Conséquence du heurt d'un animal par le train n°3130 entre 21h00 + 7 min","26 mars 2024 R"
"57","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h50","20h26","Non",6,"","26 mars 2024 R"
"58","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","19h11","20h47","A l'heure",0,"","26 mars 2024 R"
"59","PARIS-ST-LAZARE","LE HAVRE","19h40","21h55","A l'heure",0,"","26 mars 2024 R"
"60","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","20h12","21h49","Supprimé",0,"","26 mars 2024 R"
"61","PARIS-ST-LAZARE","LE HAVRE","20h40","22h55","A l'heure",0,"","26 mars 2024 R"
"62","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","21h12","22h44","Non",29,"","26 mars 2024 R"
"63","SERQUIGNY","PARIS-ST-LAZARE","05h12","06h28","A l'heure",0,"","26 mars 2024 R"
"64","CAEN","PARIS-ST-LAZARE","04h59","07h15","A l'heure",0,"","26 mars 2024 R"
"65","SERQUIGNY","PARIS-ST-LAZARE","05h27","07h28","A l'heure",0,"","26 mars 2024 R"
"66","CAEN","PARIS-ST-LAZARE","06h09","08h19","Non",31,"","26 mars 2024 R"
"67","SERQUIGNY","PARIS-ST-LAZARE","06h57","08h50","Non",6,"","26 mars 2024 R"
"68","CHERBOURG","PARIS-ST-LAZARE","05h49","08h58","Non",17,"","26 mars 2024 R"
"69","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","07h25","09h38","A l'heure",0,"","26 mars 2024 R"
"70","CHERBOURG","PARIS-ST-LAZARE","06h46","09h57","A l'heure",0,"","26 mars 2024 R"
"71","CAEN","PARIS-ST-LAZARE","08h25","10h32","A l'heure",0,"","26 mars 2024 R"
"72","CAEN","PARIS-ST-LAZARE","09h06","11h04","Non",17,"","26 mars 2024 R"
"73","CHERBOURG","PARIS-ST-LAZARE","08h54","12h02","A l'heure",0,"","26 mars 2024 R"
"74","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h22","12h32","A l'heure",0,"","26 mars 2024 R"
"75","CHERBOURG","PARIS-ST-LAZARE","10h48","14h02","A l'heure",0,"","26 mars 2024 R"
"76","CHERBOURG","PARIS-ST-LAZARE","12h48","15h56","A l'heure",0,"","26 mars 2024 R"
"77","CAEN","PARIS-ST-LAZARE","14h25","16h31","A l'heure",0,"","26 mars 2024 R"
"78","CAEN","PARIS-ST-LAZARE","16h57","19h01","A l'heure",0,"","26 mars 2024 R"
"79","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","17h22","19h30","A l'heure",0,"","26 mars 2024 R"
"80","CHERBOURG","PARIS-ST-LAZARE","16h47","19h56","A l'heure",0,"","26 mars 2024 R"
"81","CHERBOURG","PARIS-ST-LAZARE","17h39","21h03","A l'heure",0,"","26 mars 2024 R"
"82","CHERBOURG","PARIS-ST-LAZARE","19h17","23h24","Non",20,"","26 mars 2024 R"
"83","PARIS-ST-LAZARE","CHERBOURG","06h12","09h36","Non",20,"","26 mars 2024 R"
"84","PARIS-ST-LAZARE",NA,"07h09","08h24","Non",8,"","26 mars 2024 R"
"85","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","07h27","09h40","A l'heure",0,"","26 mars 2024 R"
"86","PARIS-ST-LAZARE","CAEN","08h29","10h36","A l'heure",0,"","26 mars 2024 R"
"87","PARIS-ST-LAZARE",NA,"09h10","10h24","A l'heure",0,"","26 mars 2024 R"
"88","PARIS-ST-LAZARE","CAEN","09h59","12h03","Non",24,"","26 mars 2024 R"
"89","PARIS-ST-LAZARE","CHERBOURG","10h59","14h06","A l'heure",0,"","26 mars 2024 R"
"90","PARIS-ST-LAZARE",NA,"11h09","12h24","A l'heure",0,"","26 mars 2024 R"
"91","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","12h30","14h37","A l'heure",0,"","26 mars 2024 R"
"92","PARIS-ST-LAZARE","CHERBOURG","12h59","16h06","A l'heure",0,"","26 mars 2024 R"
"93","PARIS-ST-LAZARE",NA,"13h10","14h25","A l'heure",0,"","26 mars 2024 R"
"94","PARIS-ST-LAZARE","CAEN","13h56","16h02","A l'heure",0,"","26 mars 2024 R"
"95","PARIS-ST-LAZARE",NA,"15h09","16h24","A l'heure",0,"","26 mars 2024 R"
"96","PARIS-ST-LAZARE","CHERBOURG","15h58","19h06","A l'heure",0,"","26 mars 2024 R"
"97","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","16h08","18h20","A l'heure",0,"","26 mars 2024 R"
"98","PARIS-ST-LAZARE","SERQUIGNY","16h30","18h16","A l'heure",0,"","26 mars 2024 R"
"99","PARIS-ST-LAZARE","CHERBOURG","16h59","20h16","A l'heure",0,"","26 mars 2024 R"
"100","PARIS-ST-LAZARE","CAEN","17h09","19h16","A l'heure",0,"","26 mars 2024 R"
"101","PARIS-ST-LAZARE","SERQUIGNY","17h30","19h20","A l'heure",0,"","26 mars 2024 R"
"102","PARIS-ST-LAZARE","CHERBOURG","17h59","21h15","A l'heure",0,"","26 mars 2024 R"
"103","PARIS-ST-LAZARE","CAEN","18h08","20h21","A l'heure",0,"","26 mars 2024 R"
"104","PARIS-ST-LAZARE","SERQUIGNY","18h30","20h20","A l'heure",0,"","26 mars 2024 R"
"105","PARIS-ST-LAZARE","CHERBOURG","18h59","22h20","A l'heure",0,"","26 mars 2024 R"
"106","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","19h08","21h23","A l'heure",0,"","26 mars 2024 R"
"107","PARIS-ST-LAZARE",NA,"19h30","20h49","A l'heure",0,"","26 mars 2024 R"
"108","PARIS-ST-LAZARE","CAEN","19h59","22h02","Supprimé",0,"","26 mars 2024 R"
"109","PARIS-ST-LAZARE",NA,"21h00","22h00","Non",16,"","26 mars 2024 R"
"110","ARGENTAN","PARIS-VAUGIRARD","06h12","08h16","Non",8,"","26 mars 2024 R"
"111","GRANVILLE","PARIS-MONTPARNASSE","05h56","09h17","A l'heure",0,"","26 mars 2024 R"
"112","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","A l'heure",0,"","26 mars 2024 R"
"113","ARGENTAN","PARIS-VAUGIRARD","12h12","14h15","A l'heure",0,"","26 mars 2024 R"
"114","GRANVILLE","PARIS-MONTPARNASSE","11h56","15h06","A l'heure",0,"","26 mars 2024 R"
"115","GRANVILLE","PARIS-MONTPARNASSE","15h53","19h15","A l'heure",0,"","26 mars 2024 R"
"116","GRANVILLE","PARIS-MONTPARNASSE","18h50","22h06","A l'heure",0,"","26 mars 2024 R"
"117","PARIS-MONTPARNASSE","GRANVILLE","07h32","10h50","A l'heure",0,"","26 mars 2024 R"
"118","PARIS-MONTPARNASSE","ARGENTAN","09h45","11h40","A l'heure",0,"","26 mars 2024 R"
"119","PARIS-MONTPARNASSE","GRANVILLE","10h54","13h54","A l'heure",0,"","26 mars 2024 R"
"120","PARIS-MONTPARNASSE","GRANVILLE","13h54","17h00","A l'heure",0,"","26 mars 2024 R"
"121","PARIS-VAUGIRARD","GRANVILLE","17h13","20h39","A l'heure",0,"","26 mars 2024 R"
"122","PARIS-MONTPARNASSE","ARGENTAN","18h13","20h21","A l'heure",0,"","26 mars 2024 R"
"123","PARIS-MONTPARNASSE","GRANVILLE","19h43","23h05","A l'heure",0,"","26 mars 2024 R"
