"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"1","LE HAVRE","PARIS-ST-LAZARE","06h02","08h52","A l'heure",0,"","27 avril 2024 "
"2","LE HAVRE","PARIS-ST-LAZARE","08h04","10h52","A l'heure",0,"","27 avril 2024 "
"3","LE HAVRE","PARIS-ST-LAZARE","10h01","12h52","Non",0,"Difficulté de circulation suite à la réception d'un train de 12h52 + 22 min","27 avril 2024 "
"4","LE HAVRE","PARIS-ST-LAZARE","12h01","14h52","A l'heure",0,"","27 avril 2024 "
"5","LE HAVRE","PARIS-ST-LAZARE","14h11","17h21","A l'heure",0,"","27 avril 2024 "
"6","LE HAVRE","PARIS-ST-LAZARE","16h01","18h52","A l'heure",0,"","27 avril 2024 "
"7","LE HAVRE","PARIS-ST-LAZARE","18h04","21h05","A l'heure",0,"","27 avril 2024 "
"8","PARIS-ST-LAZARE","LE HAVRE","07h00","09h58","A l'heure",0,"","27 avril 2024 "
"9","PARIS-ST-LAZARE","LE HAVRE","08h56","11h59","A l'heure",0,"","27 avril 2024 "
"10","PARIS-ST-LAZARE","LE HAVRE","10h56","13h58","A l'heure",0,"","27 avril 2024 "
"11","PARIS-ST-LAZARE","LE HAVRE","13h03","16h00","A l'heure",0,"","27 avril 2024 "
"12","PARIS-ST-LAZARE","LE HAVRE","15h03","17h57","A l'heure",0,"","27 avril 2024 "
"13","PARIS-ST-LAZARE","LE HAVRE","17h03","19h53","A l'heure",0,"","27 avril 2024 "
"14","PARIS-ST-LAZARE",NA,"17h34","20h00","A l'heure",0,"","27 avril 2024 "
"15","PARIS-ST-LAZARE",NA,"19h03","21h27","A l'heure",0,"","27 avril 2024 "
"16","CAEN","PARIS-ST-LAZARE","06h56","09h03","A l'heure",0,"","27 avril 2024 "
"17","CHERBOURG","PARIS-ST-LAZARE","06h55","10h02","A l'heure",0,"","27 avril 2024 "
"18","CAEN","PARIS-ST-LAZARE","08h24","10h30","A l'heure",0,"","27 avril 2024 "
"19","CAEN","PARIS-ST-LAZARE","09h06","11h02","A l'heure",0,"","27 avril 2024 "
"20","CHERBOURG","PARIS-ST-LAZARE","08h52","12h02","A l'heure",0,"","27 avril 2024 "
"21","CHERBOURG","PARIS-ST-LAZARE","10h55","14h02","A l'heure",0,"","27 avril 2024 "
"22","CAEN","PARIS-ST-LAZARE","13h06","15h02","A l'heure",0,"","27 avril 2024 "
"23","CHERBOURG","PARIS-ST-LAZARE","12h53","16h02","A l'heure",0,"","27 avril 2024 "
"24","CAEN","PARIS-ST-LAZARE","14h24","16h30","A l'heure",0,"","27 avril 2024 "
"25","CHERBOURG","PARIS-ST-LAZARE","13h50","17h02","A l'heure",0,"","27 avril 2024 "
"26","CHERBOURG","PARIS-ST-LAZARE","14h44","18h02","A l'heure",0,"","27 avril 2024 "
"27","CAEN","PARIS-ST-LAZARE","17h06","19h02","A l'heure",0,"","27 avril 2024 "
"28","CHERBOURG","PARIS-ST-LAZARE","16h49","20h02","A l'heure",0,"","27 avril 2024 "
"29","CHERBOURG","PARIS-ST-LAZARE","18h53","22h02","A l'heure",0,"","27 avril 2024 "
"30","CAEN","PARIS-ST-LAZARE","20h24","22h29","A l'heure",0,"","27 avril 2024 "
"31","CAEN","PARIS-ST-LAZARE","21h04","23h01","A l'heure",0,"","27 avril 2024 "
"32","PARIS-ST-LAZARE","CHERBOURG","07h59","11h08","A l'heure",0,"","27 avril 2024 "
"33","PARIS-ST-LAZARE",NA,"08h28","10h38","A l'heure",0,"","27 avril 2024 "
"34","PARIS-ST-LAZARE","CHERBOURG","08h59","12h08","A l'heure",0,"","27 avril 2024 "
"35","PARIS-ST-LAZARE","CAEN","09h59","11h53","A l'heure",0,"","27 avril 2024 "
"36","PARIS-ST-LAZARE",NA,"10h29","12h39","A l'heure",0,"","27 avril 2024 "
"37","PARIS-ST-LAZARE","CHERBOURG","10h59","14h07","A l'heure",0,"","27 avril 2024 "
"38","PARIS-ST-LAZARE","CAEN","11h59","14h04","A l'heure",0,"","27 avril 2024 "
"39","PARIS-ST-LAZARE",NA,"12h28","14h34","Non",7,"","27 avril 2024 "
"40","PARIS-ST-LAZARE","CHERBOURG","12h59","16h07","A l'heure",0,"","27 avril 2024 "
"41","PARIS-ST-LAZARE","CAEN","14h28","16h32","A l'heure",0,"","27 avril 2024 "
"42","PARIS-ST-LAZARE","CHERBOURG","14h59","18h07","A l'heure",0,"","27 avril 2024 "
"43","PARIS-ST-LAZARE",NA,"16h28","18h39","A l'heure",0,"","27 avril 2024 "
"44","PARIS-ST-LAZARE","CHERBOURG","16h59","20h07","A l'heure",0,"","27 avril 2024 "
"45","PARIS-ST-LAZARE","CAEN","17h28","19h32","Non",15,"","27 avril 2024 "
"46","PARIS-ST-LAZARE","CAEN","17h59","19h54","A l'heure",0,"","27 avril 2024 "
"47","PARIS-ST-LAZARE",NA,"18h28","20h34","A l'heure",0,"","27 avril 2024 "
"48","PARIS-ST-LAZARE","CHERBOURG","18h59","22h07","A l'heure",0,"","27 avril 2024 "
"49","PARIS-ST-LAZARE","CAEN","19h59","22h02","Non",0,"Application d'une procédure de dépannage à la Garenne 22h02 + 7 min","27 avril 2024 "
"50","PARIS-ST-LAZARE","CHERBOURG","20h59","00h08","Non",71,"","27 avril 2024 "
"51","PARIS-ST-LAZARE","CAEN","22h30","00h34","A l'heure",0,"","27 avril 2024 "
"52","ARGENTAN",NA,"06h14","08h16","Non",14,"","27 avril 2024 "
"53","GRANVILLE",NA,"06h25","09h40","A l'heure",0,"","27 avril 2024 "
"54","GRANVILLE",NA,"09h00","12h06","Non",6,"","27 avril 2024 "
"55","ARGENTAN",NA,"12h09","14h06","A l'heure",0,"","27 avril 2024 "
"56","GRANVILLE",NA,"11h56","15h06","A l'heure",0,"","27 avril 2024 "
"57","GRANVILLE",NA,"15h53","19h15","A l'heure",0,"","27 avril 2024 "
"58","GRANVILLE",NA,"18h30","22h06","A l'heure",0,"","27 avril 2024 "
"59","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h14","06h54","A l'heure",0,"","30 avril 2024 "
"60","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h43","07h18","Non",8,"","30 avril 2024 "
"61","LE HAVRE","PARIS-ST-LAZARE","05h17","07h39","A l'heure",0,"","30 avril 2024 "
"62","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h04","07h51","Non",9,"","30 avril 2024 "
"63","VERNON-GIVERNY","PARIS-ST-LAZARE","07h02","08h08","Non",13,"","30 avril 2024 "
"64","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h33","08h16","A l'heure",0,"","30 avril 2024 "
"65","VERNON-GIVERNY","PARIS-ST-LAZARE","07h22","08h28","Non",7,"","30 avril 2024 "
"66","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h57","08h36","A l'heure",0,"","30 avril 2024 "
"67","LE HAVRE","PARIS-ST-LAZARE","06h27","08h39","Non",13,"","30 avril 2024 "
"68","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h37","09h17","A l'heure",0,"","30 avril 2024 "
"69","LE HAVRE","PARIS-ST-LAZARE","07h05","09h20","A l'heure",0,"","30 avril 2024 "
"70","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h14","09h49","A l'heure",0,"","30 avril 2024 "
"71","LE HAVRE","PARIS-ST-LAZARE","08h03","10h23","A l'heure",0,"","30 avril 2024 "
