"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"1","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h14","06h54","Non",6,"Panne d'un aiguillage entre Villennes-sur-Seine et Vernouillet- Verneuil","19 avril 2024 "
"2","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","05h43","07h18","A l'heure",0,"","19 avril 2024 "
"3","LE HAVRE","PARIS-ST-LAZARE","05h17","07h39","A l'heure",0,"","19 avril 2024 "
"4","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h04","07h51","Non",49,"","19 avril 2024 "
"5","VERNON-GIVERNY","PARIS-ST-LAZARE","07h02","08h08","A l'heure",0,"","19 avril 2024 "
"6","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h33","08h16","Non",9,"Signaux d'alarme tirés à plusieurs reprises par malveillance en gare de Bonnières","19 avril 2024 "
"7","VERNON-GIVERNY","PARIS-ST-LAZARE","07h22","08h28","Non",9,"Conséquence des signaux d'alarme tirés par malveillance sur le train n°13108 en gare de Bonnières","19 avril 2024 "
"8","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","06h57","08h36","Non",16,"Conséquence des signaux d'alarme tirés par malveillance sur le train n°13108 en gare de Bonnières","19 avril 2024 "
"9","LE HAVRE","PARIS-ST-LAZARE","06h27","08h39","A l'heure",0,"","19 avril 2024 "
"10","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","07h37","09h17","Non",6,"Panne d'un aiguillage entre Villennes-sur-Seine et Vernouillet- Verneuil","19 avril 2024 "
"11","LE HAVRE","PARIS-ST-LAZARE","07h05","09h20","Non",6,"Panne d'un aiguillage entre Villennes-sur-Seine et Vernouillet- Verneuil","19 avril 2024 "
"12","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","08h14","09h49","A l'heure",0,"","19 avril 2024 "
"13","LE HAVRE","PARIS-ST-LAZARE","08h03","10h23","A l'heure",0,"","19 avril 2024 "
"14","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","09h12","10h48","A l'heure",0,"","19 avril 2024 "
"15","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","10h11","11h48","A l'heure",0,"","19 avril 2024 "
"16","LE HAVRE","PARIS-ST-LAZARE","10h03","12h23","A l'heure",0,"","19 avril 2024 "
"17","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","12h11","13h48","A l'heure",0,"","19 avril 2024 "
"18","LE HAVRE","PARIS-ST-LAZARE","12h03","14h23","A l'heure",0,"","19 avril 2024 "
"19","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","13h09","14h48","A l'heure",0,"","19 avril 2024 "
"20","LE HAVRE","PARIS-ST-LAZARE","13h09","15h18","A l'heure",0,"","19 avril 2024 "
"21","LE HAVRE","PARIS-ST-LAZARE","14h03","16h23","A l'heure",0,"","19 avril 2024 "
"22","LE HAVRE","PARIS-ST-LAZARE","15h03","17h20","A l'heure",0,"","19 avril 2024 "
"23","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","16h09","17h51","Non",9,"","19 avril 2024 "
"24","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","17h09","18h49","A l'heure",0,"","19 avril 2024 "
"25","LE HAVRE","PARIS-ST-LAZARE","17h03","19h20","A l'heure",0,"","19 avril 2024 "
"26","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","18h09","19h49","A l'heure",0,"","19 avril 2024 "
"27","LE HAVRE","PARIS-ST-LAZARE","18h01","20h25","A l'heure",0,"","19 avril 2024 "
"28","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","19h13","20h49","A l'heure",0,"","19 avril 2024 "
"29","LE HAVRE","PARIS-ST-LAZARE","19h02","21h20","A l'heure",0,"","19 avril 2024 "
"30","ROUEN-RIVE-DROITE","PARIS-ST-LAZARE","20h09","21h50","A l'heure",0,"","19 avril 2024 "
"31","LE HAVRE","PARIS-ST-LAZARE","20h03","22h23","A l'heure",0,"","19 avril 2024 "
"32","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","05h46","07h20","Non",10,"Emprunt d'un autre itinéraire en raison de la panne d'un aiguillage entre Villennes-sur-Seine et Vernouillet-Verneuil","19 avril 2024 "
"33","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","06h09","07h48","A l'heure",0,"","19 avril 2024 "
"34","PARIS-ST-LAZARE","LE HAVRE","06h40","08h48","Non",19,"Emprunt d'un autre itinéraire en raison de la panne d'un aiguillage entre Villennes-sur-Seine et Vernouillet-Verneuil","19 avril 2024 "
"35","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","07h12","08h48","A l'heure",0,"","19 avril 2024 "
"36","PARIS-ST-LAZARE","LE HAVRE","07h40","09h58","A l'heure",0,"","19 avril 2024 "
"37","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","08h14","09h46","A l'heure",0,"","19 avril 2024 "
"38","PARIS-ST-LAZARE","LE HAVRE","08h40","10h58","A l'heure",0,"","19 avril 2024 "
"39","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","10h11","11h44","A l'heure",0,"","19 avril 2024 "
"40","PARIS-ST-LAZARE","LE HAVRE","10h40","12h58","A l'heure",0,"","19 avril 2024 "
"41","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","12h12","13h50","Non",12,"Absence d'alimentation électrique de la cétanire entre Oissel et Sotteville","19 avril 2024 "
"42","PARIS-ST-LAZARE","LE HAVRE","12h39","14h58","A l'heure",0,"","19 avril 2024 "
"43","PARIS-ST-LAZARE","LE HAVRE","13h40","15h48","A l'heure",0,"","19 avril 2024 "
"44","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","14h12","15h41","Non",11,"","19 avril 2024 "
"45","PARIS-ST-LAZARE","LE HAVRE","14h40","16h58","A l'heure",0,"","19 avril 2024 "
"46","PARIS-ST-LAZARE","LE HAVRE","15h40","17h58","A l'heure",0,"","19 avril 2024 "
"47","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h11","17h47","A l'heure",0,"","19 avril 2024 "
"48","PARIS-ST-LAZARE","LE HAVRE","16h40","18h58","A l'heure",0,"","19 avril 2024 "
"49","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","16h50","18h31","A l'heure",0,"","19 avril 2024 "
"50","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h12","18h50","A l'heure",0,"","19 avril 2024 "
"51","PARIS-ST-LAZARE","LE HAVRE","17h40","20h00","A l'heure",0,"","19 avril 2024 "
"52","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","17h49","19h25","A l'heure",0,"","19 avril 2024 "
"53","PARIS-ST-LAZARE","VERNON-GIVERNY","17h52","18h58","A l'heure",0,"","19 avril 2024 "
"54","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h11","19h54","A l'heure",0,"","19 avril 2024 "
"55","PARIS-ST-LAZARE","VERNON-GIVERNY","18h21","19h29","A l'heure",0,"","19 avril 2024 "
"56","PARIS-ST-LAZARE","LE HAVRE","18h40","21h00","A l'heure",0,"","19 avril 2024 "
"57","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","18h50","20h26","A l'heure",0,"","19 avril 2024 "
"58","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","19h11","20h47","A l'heure",0,"","19 avril 2024 "
"59","PARIS-ST-LAZARE","LE HAVRE","19h40","21h55","A l'heure",0,"","19 avril 2024 "
"60","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","20h12","21h49","A l'heure",0,"","19 avril 2024 "
"61","PARIS-ST-LAZARE","LE HAVRE","20h40","22h55","A l'heure",0,"","19 avril 2024 "
"62","PARIS-ST-LAZARE","ROUEN-RIVE-DROITE","21h12","22h44","A l'heure",0,"","19 avril 2024 "
"63","PARIS-ST-LAZARE","LE HAVRE","21h40","23h49","A l'heure",0,"","19 avril 2024 "
"64","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","05h12","06h28","A l'heure",0,"","19 avril 2024 "
"65","CAEN","PARIS-ST-LAZARE","04h59","07h15","A l'heure",0,"","19 avril 2024 "
"66","SERQUIGNY","PARIS-ST-LAZARE","05h27","07h28","A l'heure",0,"","19 avril 2024 "
"67","CAEN","PARIS-ST-LAZARE","06h09","08h19","A l'heure",0,"","19 avril 2024 "
"68","SERQUIGNY","PARIS-ST-LAZARE","06h57","08h50","A l'heure",0,"","19 avril 2024 "
"69","CHERBOURG","PARIS-ST-LAZARE","05h49","08h58","Non",9,"Conséquence des signaux d'alarme tirés par malveillance sur le train n°13108 en gare de Bonnières","19 avril 2024 "
"70","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","07h25","09h38","A l'heure",0,"","19 avril 2024 "
"71","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","08h37","09h52","A l'heure",0,"","19 avril 2024 "
"72","CHERBOURG","PARIS-ST-LAZARE","06h46","09h57","A l'heure",0,"","19 avril 2024 "
"73","CAEN","PARIS-ST-LAZARE","08h25","10h32","A l'heure",0,"","19 avril 2024 "
"74","CAEN","PARIS-ST-LAZARE","09h06","11h04","A l'heure",0,"","19 avril 2024 "
"75","CHERBOURG","PARIS-ST-LAZARE","08h54","12h02","A l'heure",0,"","19 avril 2024 "
"76","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h22","12h32","A l'heure",0,"","19 avril 2024 "
"77","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","12h34","13h51","A l'heure",0,"","19 avril 2024 "
"78","CHERBOURG","PARIS-ST-LAZARE","10h48","14h02","A l'heure",0,"","19 avril 2024 "
"79","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","12h20","14h31","A l'heure",0,"","19 avril 2024 "
"80","CHERBOURG","PARIS-ST-LAZARE","11h44","15h04","A l'heure",0,"","19 avril 2024 "
"81","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","14h29","15h51","A l'heure",0,"","19 avril 2024 "
"82","CHERBOURG","PARIS-ST-LAZARE","12h48","15h56","A l'heure",0,"","19 avril 2024 "
"83","CAEN","PARIS-ST-LAZARE","14h25","16h31","A l'heure",0,"","19 avril 2024 "
"84","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","16h28","17h48","Non",10,"","19 avril 2024 "
"85","CHERBOURG","PARIS-ST-LAZARE","14h43","18h01","A l'heure",0,"","19 avril 2024 "
"86","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","16h20","18h29","Non",14,"","19 avril 2024 "
"87","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","17h34","18h55","A l'heure",0,"","19 avril 2024 "
"88","CAEN","PARIS-ST-LAZARE","16h57","19h01","A l'heure",0,"","19 avril 2024 "
"89","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","17h22","19h30","A l'heure",0,"","19 avril 2024 "
"90","CHERBOURG","PARIS-ST-LAZARE","16h47","19h56","A l'heure",0,"","19 avril 2024 "
"91","CHERBOURG","PARIS-ST-LAZARE","17h39","21h03","A l'heure",0,"","19 avril 2024 "
"92","CAEN","PARIS-ST-LAZARE","19h27","21h36","A l'heure",0,"","19 avril 2024 "
"93","ÉVREUX-NORMANDIE","PARIS-ST-LAZARE","20h35","21h53","A l'heure",0,"","19 avril 2024 "
"94","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","20h25","22h32","A l'heure",0,"","19 avril 2024 "
"95","CHERBOURG","PARIS-ST-LAZARE","19h32","22h51","A l'heure",0,"","19 avril 2024 "
"96","PARIS-ST-LAZARE","CHERBOURG","06h12","09h36","A l'heure",0,"","19 avril 2024 "
"97","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","07h09","08h24","A l'heure",0,"","19 avril 2024 "
"98","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","07h27","09h40","A l'heure",0,"","19 avril 2024 "
"99","PARIS-ST-LAZARE","CAEN","08h29","10h36","A l'heure",0,"","19 avril 2024 "
"100","PARIS-ST-LAZARE","CHERBOURG","08h59","12h06","A l'heure",0,"","19 avril 2024 "
"101","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","09h10","10h24","A l'heure",0,"","19 avril 2024 "
"102","PARIS-ST-LAZARE","CAEN","09h59","12h03","A l'heure",0,"","19 avril 2024 "
"103","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","10h30","12h39","A l'heure",0,"","19 avril 2024 "
"104","PARIS-ST-LAZARE","CHERBOURG","10h59","14h06","A l'heure",0,"","19 avril 2024 "
"105","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","11h09","12h24","A l'heure",0,"","19 avril 2024 "
"106","PARIS-ST-LAZARE","CAEN","11h59","14h04","A l'heure",0,"","19 avril 2024 "
"107","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","12h30","14h37","A l'heure",0,"","19 avril 2024 "
"108","PARIS-ST-LAZARE","CHERBOURG","12h59","16h06","A l'heure",0,"","19 avril 2024 "
"109","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","13h10","14h25","A l'heure",0,"","19 avril 2024 "
"110","PARIS-ST-LAZARE","CAEN","13h56","16h02","A l'heure",0,"","19 avril 2024 "
"111","PARIS-ST-LAZARE","CHERBOURG","14h59","18h09","A l'heure",0,"","19 avril 2024 "
"112","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","15h09","16h24","A l'heure",0,"","19 avril 2024 "
"113","PARIS-ST-LAZARE","CHERBOURG","15h58","19h06","A l'heure",0,"","19 avril 2024 "
"114","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","16h08","18h20","A l'heure",0,"","19 avril 2024 "
"115","PARIS-ST-LAZARE","SERQUIGNY","16h30","18h16","A l'heure",0,"","19 avril 2024 "
"116","PARIS-ST-LAZARE","CHERBOURG","16h59","20h16","A l'heure",0,"","19 avril 2024 "
"117","PARIS-ST-LAZARE","CAEN","17h09","19h16","A l'heure",0,"","19 avril 2024 "
"118","PARIS-ST-LAZARE","SERQUIGNY","17h30","19h20","A l'heure",0,"","19 avril 2024 "
"119","PARIS-ST-LAZARE","CHERBOURG","17h59","21h15","A l'heure",0,"","19 avril 2024 "
"120","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","18h08","20h24","A l'heure",0,"","19 avril 2024 "
"121","PARIS-ST-LAZARE","SERQUIGNY","18h30","20h20","A l'heure",0,"","19 avril 2024 "
"122","PARIS-ST-LAZARE","CHERBOURG","18h59","22h20","A l'heure",0,"","19 avril 2024 "
"123","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","19h08","21h23","A l'heure",0,"","19 avril 2024 "
"124","PARIS-ST-LAZARE","ÉVREUX-NORMANDIE","19h30","20h49","A l'heure",0,"","19 avril 2024 "
"125","PARIS-ST-LAZARE","CHERBOURG","19h59","23h06","A l'heure",0,"","19 avril 2024 "
"126","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","20h08","22h16","A l'heure",0,"","19 avril 2024 "
"127","PARIS-ST-LAZARE","CHERBOURG","20h59","00h05","A l'heure",0,"","19 avril 2024 "
"128","PARIS-ST-LAZARE","TROUVILLE-DEAUVILLE","21h08","23h15","A l'heure",0,"","19 avril 2024 "
"129","ARGENTAN","PARIS-VAUGIRARD","06h12","08h16","A l'heure",0,"","19 avril 2024 "
"130","GRANVILLE","PARIS-MONTPARNASSE","05h56","09h17","A l'heure",0,"","19 avril 2024 "
"131","GRANVILLE","PARIS-MONTPARNASSE","09h00","12h06","A l'heure",0,"","19 avril 2024 "
"132","ARGENTAN","PARIS-VAUGIRARD","12h12","14h15","A l'heure",0,"","19 avril 2024 "
"133","GRANVILLE","PARIS-MONTPARNASSE","11h56","15h06","A l'heure",0,"","19 avril 2024 "
"134","GRANVILLE","PARIS-MONTPARNASSE","15h53","19h15","A l'heure",0,"","19 avril 2024 "
"135","GRANVILLE","PARIS-MONTPARNASSE","18h38","22h06","A l'heure",0,"","19 avril 2024 "
"136","PARIS-MONTPARNASSE","GRANVILLE","07h32","10h53","A l'heure",0,"","19 avril 2024 "
"137","PARIS-MONTPARNASSE",NA,"07h32","11h21","A l'heure",0,"","19 avril 2024 "
"138","PARIS-MONTPARNASSE","ARGENTAN","09h45","11h40","A l'heure",0,"","19 avril 2024 "
