"","Depart","Arrivee","HeureDepart","HeureArrivee","ALheure","Retard","EnsembleMessage","date"
"1","LE HAVRE","PARIS-ST-LAZARE","08h04","10h52","A l'heure",0,"","01 juin 2024 R"
"2","LE HAVRE","PARIS-ST-LAZARE","10h01","12h52","A l'heure",0,"","01 juin 2024 R"
"3","LE HAVRE","PARIS-ST-LAZARE","12h01","14h52","A l'heure",0,"","01 juin 2024 R"
"4","LE HAVRE","PARIS-ST-LAZARE","14h11","17h21","A l'heure",0,"","01 juin 2024 R"
"5","LE HAVRE","PARIS-ST-LAZARE","16h01","18h52","A l'heure",0,"","01 juin 2024 R"
"6","LE HAVRE","PARIS-ST-LAZARE","18h04","21h05","A l'heure",0,"","01 juin 2024 R"
"7","PARIS-ST-LAZARE","LE HAVRE","07h00","09h58","A l'heure",0,"","01 juin 2024 R"
"8","PARIS-ST-LAZARE","LE HAVRE","08h56","11h59","A l'heure",0,"","01 juin 2024 R"
"9","PARIS-ST-LAZARE","LE HAVRE","10h56","13h58","Non",23,"Conséquence de l'incident caténaire entre Valognes et Cherbourg de la veille","01 juin 2024 R"
"10","PARIS-ST-LAZARE","LE HAVRE","13h03","16h00","A l'heure",0,"","01 juin 2024 R"
"11","PARIS-ST-LAZARE","LE HAVRE","15h03","17h57","A l'heure",0,"","01 juin 2024 R"
"12","PARIS-ST-LAZARE","LE HAVRE","17h03","19h53","A l'heure",0,"","01 juin 2024 R"
"13","PARIS-ST-LAZARE","LE HAVRE","18h03","20h58","A l'heure",0,"","01 juin 2024 R"
"14","PARIS-ST-LAZARE","LE HAVRE","19h03","21h56","A l'heure",0,"","01 juin 2024 R"
"15","CAEN","PARIS-ST-LAZARE","06h36","08h51","A l'heure",0,"","01 juin 2024 R"
"16","CHERBOURG","PARIS-ST-LAZARE","07h05","10h36","Supprimé",0,"Conséquence de l'incident caténaire entre Valognes et 10h36 Supprimé Cherbourg de la veille","01 juin 2024 R"
"17","CAEN","PARIS-ST-LAZARE","08h42","11h06","Non",13,"","01 juin 2024 R"
"18","CHERBOURG","PARIS-ST-LAZARE","09h03","12h34","A l'heure",0,"","01 juin 2024 R"
"19","TROUVILLE-DEAUVILLE","PARIS-ST-LAZARE","10h40","13h06","A l'heure",0,"","01 juin 2024 R"
"20","CHERBOURG","PARIS-ST-LAZARE","11h03","14h34","A l'heure",0,"","01 juin 2024 R"
